HOG_0417201_sub12535	'sp|Q4WX99|OXR1_ASPFU', 'tr|A7F0L5|A7F0L5_SCLS1'
HOG_0435943_sub10207	'tr|Q4WXV1|Q4WXV1_ASPFU', 'tr|A7F0H9|A7F0H9_SCLS1', 'tr|Q6CBJ7|Q6CBJ7_YARLI'
HOG_0690587_sub11526	'tr|Q4WPR6|Q4WPR6_ASPFU', 'tr|A7EU24|A7EU24_SCLS1', 'tr|Q6CI96|Q6CI96_YARLI'
HOG_0680153_sub13482	'tr|Q4WM41|Q4WM41_ASPFU', 'tr|A7ESI0|A7ESI0_SCLS1', 'tr|Q6CFT6|Q6CFT6_YARLI'
HOG_0680153_sub13486	'tr|Q4WDB4|Q4WDB4_ASPFU', 'tr|A7ETW0|A7ETW0_SCLS1', 'sp|P22214|SEC22_YEAST', 'sp|Q6C880|SEC22_YARLI', 'sp|Q9Y7L0|SEC22_SCHPO'
HOG_0433945_sub12823	'tr|Q4WMG8|Q4WMG8_ASPFU', 'tr|A7EAF4|A7EAF4_SCLS1'
HOG_0354390_sub10221	'sp|P38692|KIC1_YEAST', 'sp|O75011|NAK1_SCHPO'
HOG_0680103_sub11240	'tr|Q4WJZ0|Q4WJZ0_ASPFU', 'tr|A7EZH2|A7EZH2_SCLS1', 'sp|P0CX39|RS8A_YEAST', 'tr|Q6C0G4|Q6C0G4_YARLI', 'sp|O14049|RS8A_SCHPO'
HOG_0680876_sub12293	'tr|Q4WZS4|Q4WZS4_ASPFU', 'tr|A7ETH5|A7ETH5_SCLS1', 'sp|P46672|ARC1_YEAST', 'tr|Q6C763|Q6C763_YARLI', 'sp|Q9P6K7|ARC1_SCHPO'
HOG_0355671_sub10303	'sp|P35735|SFK1_YEAST', 'tr|Q6CDS5|Q6CDS5_YARLI'
HOG_0679571_sub11713	'tr|Q4WQ98|Q4WQ98_ASPFU', 'tr|A7EHE2|A7EHE2_SCLS1', 'sp|P48563|MON2_YEAST', 'tr|Q6CDM2|Q6CDM2_YARLI'
HOG_0697360_sub12888	'tr|Q4WUV7|Q4WUV7_ASPFU', 'tr|A7EPU1|A7EPU1_SCLS1'
HOG_0435246_sub14049	'tr|Q4WGQ5|Q4WGQ5_ASPFU', 'tr|A7EYG9|A7EYG9_SCLS1'
HOG_0436567_sub12551	'tr|Q4WJM9|Q4WJM9_ASPFU', 'tr|A7EQ07|A7EQ07_SCLS1', 'sp|P38717|SIP3_YEAST', 'tr|Q6CHH1|Q6CHH1_YARLI'
HOG_0429325_sub10213	'sp|Q4WU07|CWC2_ASPFU', 'tr|A7E5N0|A7E5N0_SCLS1', 'sp|P87126|CWC2_SCHPO'
HOG_0680186_sub12772	'sp|Q4WXX5|ASF1_ASPFU', 'tr|A7F374|A7F374_SCLS1', 'sp|P32447|ASF1_YEAST', 'sp|Q6CI62|ASF1_YARLI', 'sp|O74515|ASF1_SCHPO'
HOG_0680375_sub13859	'tr|Q4WLH3|Q4WLH3_ASPFU', 'tr|A7F4H6|A7F4H6_SCLS1', 'sp|Q07953|SDO1_YEAST', 'tr|Q6C0F0|Q6C0F0_YARLI', 'sp|O14179|SDO1_SCHPO'
HOG_0427046_sub11111	'tr|A4D9G1|A4D9G1_ASPFU', 'tr|A7F7Z7|A7F7Z7_SCLS1'
HOG_0680996_sub10198	'sp|Q4WI96|KU80_ASPFU', 'tr|A7EP79|A7EP79_SCLS1', 'sp|Q6C7B9|KU80_YARLI'
HOG_0427912_sub10882	'tr|Q4WVE7|Q4WVE7_ASPFU', 'tr|A7ET39|A7ET39_SCLS1', 'sp|O59763|OCA2_SCHPO'
HOG_0681160_sub10872	'tr|Q4WXL2|Q4WXL2_ASPFU', 'tr|A7F129|A7F129_SCLS1', 'tr|W0TYM2|W0TYM2_YARLI', 'sp|P33277|GAP1_SCHPO'
HOG_0900789_sub10865	'tr|Q4WT23|Q4WT23_ASPFU', 'tr|A7F9V7|A7F9V7_SCLS1', 'sp|Q02196|KAPS_YEAST', 'tr|Q6C7J1|Q6C7J1_YARLI', 'sp|Q9P7G9|KAPS_SCHPO'
HOG_0900292_sub11690	'tr|Q4WAN4|Q4WAN4_ASPFU', 'tr|A7E6G0|A7E6G0_SCLS1', 'sp|P08518|RPB2_YEAST', 'tr|Q6CAD6|Q6CAD6_YARLI', 'sp|Q02061|RPB2_SCHPO'
HOG_0701179_sub13667	'tr|Q4WI95|Q4WI95_ASPFU', 'tr|A7EP80|A7EP80_SCLS1', 'sp|Q06089|YP098_YEAST', 'tr|Q6CFA2|Q6CFA2_YARLI'
HOG_0682647_sub13582	'tr|Q4WMD2|Q4WMD2_ASPFU', 'tr|A7EE21|A7EE21_SCLS1', 'sp|Q04225|RRB1_YEAST', 'tr|Q6CBR7|Q6CBR7_YARLI', 'sp|Q9P783|RRB1_SCHPO'
HOG_0900354_sub12759	'tr|Q4WGX0|Q4WGX0_ASPFU', 'tr|A7E9H2|A7E9H2_SCLS1'
HOG_0900354_sub12763	'tr|Q4WRW6|Q4WRW6_ASPFU', 'tr|A7F8U6|A7F8U6_SCLS1', 'tr|Q6C8Y9|Q6C8Y9_YARLI'
HOG_0427924_sub10118	'tr|Q4WU72|Q4WU72_ASPFU', 'tr|A7F1I7|A7F1I7_SCLS1'
HOG_0679697_sub13328	'tr|Q4WDK2|Q4WDK2_ASPFU', 'tr|A7E561|A7E561_SCLS1', 'sp|P40339|RFC4_YEAST', 'tr|Q6C2J6|Q6C2J6_YARLI', 'sp|O94449|RFC4_SCHPO'
HOG_0679697_sub13329	'tr|Q4WX57|Q4WX57_ASPFU', 'tr|A7EGJ1|A7EGJ1_SCLS1', 'sp|P40348|RFC2_YEAST', 'tr|Q6C6B9|Q6C6B9_YARLI', 'sp|Q09843|RFC2_SCHPO'
HOG_0679697_sub13330	'tr|Q4WE60|Q4WE60_ASPFU', 'tr|A7E8B2|A7E8B2_SCLS1', 'sp|P38629|RFC3_YEAST', 'tr|Q6CI37|Q6CI37_YARLI', 'sp|O14003|RFC3_SCHPO'
HOG_0679786_sub12570	'tr|Q4X101|Q4X101_ASPFU', 'tr|A7E9D7|A7E9D7_SCLS1', 'sp|P49776|APH1_SCHPO'
HOG_0679786_sub12571	'tr|Q4WLQ6|Q4WLQ6_ASPFU', 'tr|A7F0C6|A7F0C6_SCLS1', 'sp|Q04344|HNT1_YEAST', 'sp|O94586|HNT1_SCHPO'
HOG_0436286_sub11176	'tr|Q4WWS4|Q4WWS4_ASPFU', 'tr|A7F6E1|A7F6E1_SCLS1'
HOG_0429144_sub12853	'sp|P32617|IES6_YEAST', 'tr|Q6C4L8|Q6C4L8_YARLI'
HOG_0681193_sub10452	'tr|Q4WQH9|Q4WQH9_ASPFU', 'tr|A7EXG3|A7EXG3_SCLS1'
HOG_0429371_sub11454	'tr|Q4WI72|Q4WI72_ASPFU', 'tr|A7ENR5|A7ENR5_SCLS1'
HOG_0680269_sub12646	'tr|Q4WMT5|Q4WMT5_ASPFU', 'tr|A7EBF6|A7EBF6_SCLS1', 'sp|P53110|YGP9_YEAST', 'tr|Q6CDA7|Q6CDA7_YARLI'
HOG_0416929_sub10084	'tr|Q4WSN6|Q4WSN6_ASPFU', 'tr|A7ED48|A7ED48_SCLS1'
HOG_0690079_sub13081	'tr|Q4WDB0|Q4WDB0_ASPFU', 'tr|A7ETU9|A7ETU9_SCLS1', 'tr|Q6C8X2|Q6C8X2_YARLI'
HOG_0900022_sub10317	'sp|Q6MY91|DPH5_ASPFU', 'tr|A7EWW9|A7EWW9_SCLS1', 'sp|P32469|DPH5_YEAST', 'sp|Q6C1E0|DPH5_YARLI', 'sp|O74898|DPH5_SCHPO'
HOG_0680106_sub11854	'tr|Q4X0W6|Q4X0W6_ASPFU', 'tr|A7EWB9|A7EWB9_SCLS1', 'sp|Q12067|ATX2_YEAST', 'tr|Q6C8K0|Q6C8K0_YARLI'
HOG_0417507_sub13521	'tr|Q4WTX1|Q4WTX1_ASPFU', 'tr|A7E5M1|A7E5M1_SCLS1'
HOG_0671285_sub11584	'tr|Q4WE44|Q4WE44_ASPFU', 'tr|A7ENH5|A7ENH5_SCLS1', 'tr|Q6C304|Q6C304_YARLI'
HOG_0671285_sub11583	'sp|Q4WB01|PSOD_ASPFU', 'tr|A7F533|A7F533_SCLS1'
HOG_0671285_sub11576	'tr|Q4WPP4|Q4WPP4_ASPFU', 'tr|A7F8M6|A7F8M6_SCLS1'
HOG_0671285_sub11578	'tr|Q4WR31|Q4WR31_ASPFU', 'tr|A7EHI8|A7EHI8_SCLS1'
HOG_0671285_sub11577	'tr|Q4WBK4|Q4WBK4_ASPFU', 'tr|A7EX13|A7EX13_SCLS1'
HOG_0671285_sub11599	'sp|E9QY26|CP51B_ASPFU', 'tr|A7EHL3|A7EHL3_SCLS1', 'sp|P10614|CP51_YEAST', 'tr|Q6CFP4|Q6CFP4_YARLI', 'sp|Q09736|CP51_SCHPO'
HOG_0671285_sub11579	'tr|Q4WMW7|Q4WMW7_ASPFU', 'tr|A7EXH2|A7EXH2_SCLS1'
HOG_0671285_sub11580	'tr|Q4X1L5|Q4X1L5_ASPFU', 'tr|A7EKY3|A7EKY3_SCLS1'
HOG_0671285_sub11592	'tr|Q4W9T4|Q4W9T4_ASPFU', 'tr|F2Z6J3|F2Z6J3_YARLI'
HOG_0426087_sub13222	'tr|Q4WHA8|Q4WHA8_ASPFU', 'tr|A7EIU6|A7EIU6_SCLS1'
HOG_0418050_sub14431	'tr|Q4WHS2|Q4WHS2_ASPFU', 'tr|A7EA34|A7EA34_SCLS1', 'sp|O60067|TAPT1_SCHPO'
HOG_0686989_sub11095	'tr|Q4WVM6|Q4WVM6_ASPFU', 'tr|A7EDI3|A7EDI3_SCLS1', 'sp|P53980|YNB1_YEAST'
HOG_0679729_sub11314	'tr|Q4WNU0|Q4WNU0_ASPFU', 'tr|A7EZ76|A7EZ76_SCLS1', 'tr|Q6CA36|Q6CA36_YARLI', 'sp|O59715|DEGS_SCHPO'
HOG_0427030_sub10799	'tr|Q4WQK9|Q4WQK9_ASPFU', 'tr|A7EXS9|A7EXS9_SCLS1'
HOG_0356067_sub10129	'sp|P48561|TRF5_YEAST', 'tr|Q6BZV8|Q6BZV8_YARLI'
HOG_0680277_sub12373	'tr|Q4WFP1|Q4WFP1_ASPFU', 'tr|A7E4Q0|A7E4Q0_SCLS1'
HOG_0355639_sub10686	'sp|P43572|EPL1_YEAST', 'sp|Q6CEV5|EPL1_YARLI'
HOG_0426113_sub10014	'tr|Q4X0D7|Q4X0D7_ASPFU', 'tr|A7EPJ8|A7EPJ8_SCLS1'
HOG_0688870_sub10430	'tr|A7ERE0|A7ERE0_SCLS1', 'sp|P49687|NU145_YEAST', 'tr|Q6C8Q2|Q6C8Q2_YARLI'
HOG_0688870_sub10431	'tr|Q4WQ01|Q4WQ01_ASPFU', 'tr|A7E4W9|A7E4W9_SCLS1', 'sp|Q09793|NUP45_SCHPO'
HOG_0688870_sub10424	'tr|Q4WEY7|Q4WEY7_ASPFU', 'tr|A7E8W1|A7E8W1_SCLS1'
HOG_0418168_sub13728	'tr|Q4WDK3|Q4WDK3_ASPFU', 'tr|A7EU22|A7EU22_SCLS1'
HOG_0682756_sub12479	'tr|Q4X040|Q4X040_ASPFU', 'tr|A7E967|A7E967_SCLS1', 'sp|P40032|TPA1_YEAST', 'tr|Q6CDU6|Q6CDU6_YARLI', 'sp|Q11120|OFD1_SCHPO'
HOG_0679398_sub13623	'tr|Q4WY56|Q4WY56_ASPFU', 'tr|A7EPB5|A7EPB5_SCLS1', 'sp|P40013|BIM1_YEAST', 'tr|Q6CGL9|Q6CGL9_YARLI', 'sp|Q10113|MAL3_SCHPO'
HOG_0417008_sub14230	'tr|Q4X138|Q4X138_ASPFU', 'tr|A7EQK8|A7EQK8_SCLS1'
HOG_0356029_sub10818	'sp|P25604|STP22_YEAST', 'tr|Q6C148|Q6C148_YARLI'
HOG_0672009_sub13267	'tr|Q4WGC8|Q4WGC8_ASPFU', 'tr|A7EFF2|A7EFF2_SCLS1'
HOG_0902268_sub13187	'tr|Q4WGD7|Q4WGD7_ASPFU', 'tr|A7F2D6|A7F2D6_SCLS1'
HOG_0354422_sub13314	'sp|P25356|BPH1_YEAST', 'tr|A7EUP4|A7EUP4_SCLS1'
HOG_0900007_sub12908	'tr|Q4X237|Q4X237_ASPFU', 'tr|A7EEI9|A7EEI9_SCLS1', 'sp|P37292|GLYM_YEAST', 'tr|Q6C859|Q6C859_YARLI'
HOG_0900007_sub12912	'tr|Q4WXF4|Q4WXF4_ASPFU', 'tr|A7F3H0|A7F3H0_SCLS1', 'sp|P37291|GLYC_YEAST', 'tr|Q6C5P5|Q6C5P5_YARLI', 'sp|O13972|GLYD_SCHPO'
HOG_0680176_sub10219	'tr|Q4X0U9|Q4X0U9_ASPFU', 'tr|A7E6I6|A7E6I6_SCLS1', 'sp|P38630|RFC1_YEAST', 'tr|Q6CEB7|Q6CEB7_YARLI', 'sp|O60182|RFC1_SCHPO'
HOG_0907421_sub10849	'tr|Q4WXE5|Q4WXE5_ASPFU', 'tr|Q6C015|Q6C015_YARLI'
HOG_0426639_sub12380	'sp|Q4WRW0|SSH4_ASPFU', 'sp|A7EQ00|SSH4_SCLS1'
HOG_0427896_sub13900	'tr|Q4WVW9|Q4WVW9_ASPFU', 'tr|A7E5E4|A7E5E4_SCLS1'
HOG_0680706_sub11956	'tr|Q4WK13|Q4WK13_ASPFU', 'tr|A7E995|A7E995_SCLS1', 'sp|P39904|VPS52_YEAST', 'tr|Q6C2J4|Q6C2J4_YARLI'
HOG_0356047_sub13215	'sp|P40340|ATAD2_YEAST', 'tr|Q6C0M6|Q6C0M6_YARLI', 'sp|Q9C0W2|ATD22_SCHPO'
HOG_0426601_sub12718	'tr|Q4WX32|Q4WX32_ASPFU', 'tr|A7EFG5|A7EFG5_SCLS1'
HOG_0356162_sub13768	'sp|Q12082|YD157_YEAST', 'tr|Q6C0W9|Q6C0W9_YARLI'
HOG_0426067_sub13370	'tr|Q4WUR3|Q4WUR3_ASPFU', 'tr|A7E913|A7E913_SCLS1'
HOG_0355774_sub12142	'sp|P34228|SEF1_YEAST', 'tr|Q6CA85|Q6CA85_YARLI'
HOG_0416979_sub10745	'tr|Q4WPE3|Q4WPE3_ASPFU', 'tr|A7E5B0|A7E5B0_SCLS1'
HOG_0389739_sub13809	'tr|Q4WU05|Q4WU05_ASPFU', 'tr|A7F5K6|A7F5K6_SCLS1'
HOG_0680613_sub11685	'tr|Q4WXA3|Q4WXA3_ASPFU', 'tr|A7F3L4|A7F3L4_SCLS1', 'sp|P52918|MSN5_YEAST', 'tr|Q6CAA7|Q6CAA7_YARLI'
HOG_0355969_sub12925	'sp|P40475|QDR1_YEAST', 'tr|Q6C300|Q6C300_YARLI'
HOG_0418557_sub10599	'tr|E9RBN9|E9RBN9_ASPFU', 'tr|A7EJZ1|A7EJZ1_SCLS1'
HOG_0429225_sub12673	'tr|Q4WI70|Q4WI70_ASPFU', 'tr|A7EPT1|A7EPT1_SCLS1', 'sp|P38164|SEA4_YEAST', 'tr|Q6C8L0|Q6C8L0_YARLI', 'sp|Q09866|YAG1_SCHPO'
HOG_0426424_sub13895	'tr|Q4WDF3|Q4WDF3_ASPFU', 'tr|A7E4J5|A7E4J5_SCLS1'
HOG_0672624_sub10285	'tr|Q4X0W5|Q4X0W5_ASPFU', 'tr|A7EWB8|A7EWB8_SCLS1', 'tr|Q6CHE8|Q6CHE8_YARLI'
HOG_0417514_sub11782	'tr|Q4WXV3|Q4WXV3_ASPFU', 'tr|A7ENU2|A7ENU2_SCLS1'
HOG_0417444_sub13447	'tr|Q4WRD8|Q4WRD8_ASPFU', 'tr|A7E508|A7E508_SCLS1'
HOG_0356003_sub10082	'sp|P13134|KEX2_YEAST', 'sp|P42781|XPR6_YARLI'
HOG_0431265_sub11748	'tr|Q4WRW8|Q4WRW8_ASPFU', 'tr|A7ESG1|A7ESG1_SCLS1'
HOG_0417267_sub14447	'tr|Q4WEG7|Q4WEG7_ASPFU', 'tr|A7EM89|A7EM89_SCLS1'
HOG_0434707_sub10102	'tr|Q4WX29|Q4WX29_ASPFU', 'tr|A7E944|A7E944_SCLS1', 'sp|Q06839|YP097_YEAST', 'tr|Q6CG41|Q6CG41_YARLI'
HOG_0689104_sub13813	'tr|Q4WM02|Q4WM02_ASPFU', 'tr|A7E552|A7E552_SCLS1'
HOG_0417382_sub11413	'tr|Q4WGR3|Q4WGR3_ASPFU', 'tr|A7F8L5|A7F8L5_SCLS1'
HOG_0680127_sub11908	'tr|Q4WKI3|Q4WKI3_ASPFU', 'tr|A7EVY5|A7EVY5_SCLS1'
HOG_0680127_sub11911	'tr|Q4WNG4|Q4WNG4_ASPFU', 'tr|A7EGQ0|A7EGQ0_SCLS1', 'tr|W0TYP4|W0TYP4_YARLI'
HOG_0680127_sub11915	'tr|Q4WX41|Q4WX41_ASPFU', 'tr|A7EGL0|A7EGL0_SCLS1', 'sp|P53889|FMP41_YEAST', 'tr|Q6CAZ6|Q6CAZ6_YARLI', 'sp|Q9P7L4|YOS9_SCHPO'
HOG_0679574_sub11305	'tr|Q4WVP5|Q4WVP5_ASPFU', 'tr|A7E4R8|A7E4R8_SCLS1', 'sp|Q05584|GLO2_YEAST', 'tr|Q6CA02|Q6CA02_YARLI', 'sp|Q9UT36|GLO21_SCHPO'
HOG_0390062_sub10728	'tr|Q4WUC3|Q4WUC3_ASPFU', 'tr|A7EQP8|A7EQP8_SCLS1'
HOG_0429558_sub11083	'sp|P38332|DPH7_YEAST', 'tr|Q6C766|Q6C766_YARLI'
HOG_0688874_sub12897	'sp|Q4WQH4|MTNB_ASPFU', 'sp|A7EH92|MTNB_SCLS1', 'sp|P47095|MTNB_YEAST', 'sp|Q6CBB0|MTNB_YARLI', 'sp|Q9HE08|MTNB_SCHPO'
HOG_0417356_sub11992	'tr|Q4WQE0|Q4WQE0_ASPFU', 'tr|A7EMQ6|A7EMQ6_SCLS1', 'sp|O74396|VPS91_SCHPO'
HOG_0417220_sub10676	'tr|Q4WN53|Q4WN53_ASPFU', 'tr|A7F7B7|A7F7B7_SCLS1'
HOG_0426123_sub11798	'tr|Q4WAJ3|Q4WAJ3_ASPFU', 'tr|A7F5T9|A7F5T9_SCLS1', 'sp|Q9USH7|PSY1_SCHPO'
HOG_0905870_sub12011	'tr|Q4X0R0|Q4X0R0_ASPFU', 'tr|A7EQK3|A7EQK3_SCLS1', 'sp|P48360|ADRO_YEAST', 'tr|Q6CEL0|Q6CEL0_YARLI', 'sp|O59710|ADRO_SCHPO'
HOG_0418053_sub11736	'tr|Q4WX59|Q4WX59_ASPFU', 'tr|A7F4A9|A7F4A9_SCLS1'
HOG_0900267_sub11128	'tr|Q4WD76|Q4WD76_ASPFU', 'tr|A7EJ04|A7EJ04_SCLS1', 'sp|P38694|MSC7_YEAST', 'tr|Q6C697|Q6C697_YARLI', 'sp|Q9P7K9|YOSF_SCHPO'
HOG_0900267_sub11111	'tr|Q4WBG0|Q4WBG0_ASPFU', 'tr|A7EM93|A7EM93_SCLS1'
HOG_0900267_sub11115	'tr|Q4WQH7|Q4WQH7_ASPFU', 'tr|A7EHJ0|A7EHJ0_SCLS1', 'tr|Q6CDB9|Q6CDB9_YARLI'
HOG_0900267_sub11131	'tr|Q4WP63|Q4WP63_ASPFU', 'tr|A7EBC5|A7EBC5_SCLS1', 'sp|P38067|UGA2_YEAST', 'tr|Q6C0B4|Q6C0B4_YARLI', 'sp|Q9US47|SSDH1_SCHPO'
HOG_0900267_sub11132	'tr|Q4WCK7|Q4WCK7_ASPFU', 'tr|A7ECW0|A7ECW0_SCLS1', 'sp|O59808|BADH_SCHPO'
HOG_0900267_sub11133	'tr|Q4WM26|Q4WM26_ASPFU', 'sp|P40047|ALDH5_YEAST', 'tr|Q6CD79|Q6CD79_YARLI', 'sp|O14293|YF19_SCHPO'
HOG_0900267_sub11134	'tr|Q4WPA5|Q4WPA5_ASPFU', 'tr|A7E657|A7E657_SCLS1', 'sp|P54114|ALDH3_YEAST', 'tr|Q6C9V7|Q6C9V7_YARLI', 'sp|Q9URW9|YLX7_SCHPO'
HOG_0426190_sub12740	'tr|Q4X0Y5|Q4X0Y5_ASPFU', 'tr|A7E6K1|A7E6K1_SCLS1'
HOG_0902153_sub13290	'tr|Q4WZI3|Q4WZI3_ASPFU', 'tr|A7EM13|A7EM13_SCLS1'
HOG_0679499_sub12533	'sp|P53960|YNE0_YEAST', 'tr|Q6C730|Q6C730_YARLI'
HOG_0355757_sub10132	'sp|P53012|SCS3_YEAST', 'tr|Q6CAV0|Q6CAV0_YARLI'
HOG_0426411_sub12222	'tr|Q4WTK3|Q4WTK3_ASPFU', 'tr|A7EZ59|A7EZ59_SCLS1'
HOG_0682967_sub12589	'sp|Q4WJA1|MCA1A_ASPFU', 'sp|A7F075|MCA1_SCLS1', 'sp|Q08601|MCA1_YEAST', 'sp|Q6C2Y6|MCA1_YARLI', 'sp|O74477|MCA1_SCHPO'
HOG_0429991_sub13535	'tr|A7F4Q1|A7F4Q1_SCLS1', 'tr|Q6CF67|Q6CF67_YARLI', 'sp|O94709|ODPX_SCHPO'
HOG_0671576_sub11949	'sp|Q4WZJ0|ESF2_ASPFU', 'tr|A7F931|A7F931_SCLS1', 'sp|P53743|ESF2_YEAST', 'sp|Q6CFT1|ESF2_YARLI', 'sp|O74362|ESF2_SCHPO'
HOG_0417612_sub10419	'tr|Q4WVA7|Q4WVA7_ASPFU', 'tr|A7E533|A7E533_SCLS1'
HOG_0679410_sub13792	'tr|Q4WSZ0|Q4WSZ0_ASPFU', 'tr|A7F595|A7F595_SCLS1', 'sp|P38342|TSC10_YEAST', 'sp|Q6CE86|TSC10_YARLI'
HOG_0679410_sub13782	'tr|Q4WBK3|Q4WBK3_ASPFU', 'tr|A7ENG5|A7ENG5_SCLS1'
HOG_0679410_sub13783	'tr|Q4X213|Q4X213_ASPFU', 'tr|A7EX24|A7EX24_SCLS1'
HOG_0679410_sub13814	'tr|A7EAW3|A7EAW3_SCLS1', 'sp|P36086|YKH1_YEAST', 'tr|Q6C367|Q6C367_YARLI', 'sp|Q7Z9I3|YCP8_SCHPO'
HOG_0679410_sub13777	'tr|Q4WRE0|Q4WRE0_ASPFU', 'tr|A7F4W6|A7F4W6_SCLS1'
HOG_0679410_sub13816	'sp|Q4X117|MKAR_ASPFU', 'sp|A7F8T1|MKAR_SCLS1', 'sp|P38286|MKAR_YEAST', 'sp|Q6CHP1|MKAR_YARLI', 'sp|Q10245|MKAR_SCHPO'
HOG_0679410_sub13817	'tr|Q4W9L2|Q4W9L2_ASPFU', 'tr|A7EG76|A7EG76_SCLS1', 'sp|Q09851|AYR1_SCHPO'
HOG_0679410_sub13784	'tr|Q4WM47|Q4WM47_ASPFU', 'tr|A7EVX5|A7EVX5_SCLS1'
HOG_0679410_sub13787	'tr|Q4WNB6|Q4WNB6_ASPFU', 'tr|A7EYZ6|A7EYZ6_SCLS1'
HOG_0679410_sub13786	'tr|Q4WGA6|Q4WGA6_ASPFU', 'tr|A7EYB1|A7EYB1_SCLS1'
HOG_0679410_sub13785	'tr|Q4WXS6|Q4WXS6_ASPFU', 'tr|A7ENA7|A7ENA7_SCLS1'
HOG_0679410_sub13789	'tr|Q4WUL7|Q4WUL7_ASPFU', 'tr|A7EDA0|A7EDA0_SCLS1'
HOG_0679410_sub13823	'tr|Q4WUR5|Q4WUR5_ASPFU', 'tr|A7E872|A7E872_SCLS1', 'sp|O74470|YQC8_SCHPO'
HOG_0680052_sub10537	'tr|Q4WVX0|Q4WVX0_ASPFU', 'tr|A7E5E5|A7E5E5_SCLS1', 'sp|Q03308|VPS16_YEAST', 'tr|Q6CHY3|Q6CHY3_YARLI', 'sp|Q9UT38|VPS16_SCHPO'
HOG_0433994_sub13801	'tr|Q4WN81|Q4WN81_ASPFU', 'tr|A7EB39|A7EB39_SCLS1', 'sp|P25371|ADP1_YEAST'
HOG_0902353_sub10987	'tr|Q4X0E8|Q4X0E8_ASPFU', 'tr|A7ECC0|A7ECC0_SCLS1', 'sp|P07703|RPAC1_YEAST', 'tr|Q6C4T2|Q6C4T2_YARLI', 'sp|O94616|RPAC1_SCHPO'
HOG_0427119_sub11214	'tr|Q4W9R6|Q4W9R6_ASPFU', 'tr|A7EX62|A7EX62_SCLS1'
HOG_0899969_sub12265	'sp|Q4WTM9|RS3A_ASPFU', 'sp|A7E4H3|RS3A_SCLS1', 'sp|P33442|RS3A1_YEAST', 'sp|Q6C2R9|RS3A_YARLI', 'sp|Q09781|RS3A1_SCHPO'
HOG_0423148_sub10514	'tr|Q4X009|Q4X009_ASPFU', 'tr|A7EC17|A7EC17_SCLS1'
HOG_0429187_sub11653	'tr|Q4WXX6|Q4WXX6_ASPFU', 'tr|A7F372|A7F372_SCLS1', 'sp|P38163|SRO77_YEAST', 'tr|Q6C8J6|Q6C8J6_YARLI'
HOG_0418004_sub11065	'tr|Q4WR39|Q4WR39_ASPFU', 'tr|A7EJ85|A7EJ85_SCLS1'
HOG_0901708_sub11948	'tr|Q4WIF6|Q4WIF6_ASPFU', 'tr|A7F433|A7F433_SCLS1', 'sp|Q9URY7|FMDA_SCHPO'
HOG_0417149_sub12620	'tr|Q4WUG6|Q4WUG6_ASPFU', 'tr|A7F169|A7F169_SCLS1'
HOG_0902177_sub13890	'tr|Q4WZH7|Q4WZH7_ASPFU', 'tr|A7F7R6|A7F7R6_SCLS1'
HOG_0699071_sub10139	'tr|Q4WCQ0|Q4WCQ0_ASPFU', 'tr|A7EI95|A7EI95_SCLS1'
HOG_0910441_sub10317	'tr|Q4WHW3|Q4WHW3_ASPFU', 'tr|A7E866|A7E866_SCLS1'
HOG_0681121_sub11032	'tr|Q4WP80|Q4WP80_ASPFU', 'tr|A7EHC3|A7EHC3_SCLS1', 'sp|P15179|SYDM_YEAST', 'tr|Q6C0A5|Q6C0A5_YARLI', 'sp|O94242|SYDM_SCHPO'
HOG_0703586_sub11048	'tr|Q4WDL8|Q4WDL8_ASPFU', 'tr|A7EUH0|A7EUH0_SCLS1'
HOG_0356188_sub13161	'sp|Q03954|SPC19_YEAST', 'sp|Q6C070|SPC19_YARLI'
HOG_0417831_sub11575	'tr|Q4WGF8|Q4WGF8_ASPFU', 'tr|A7E689|A7E689_SCLS1'
HOG_0690452_sub10571	'tr|Q4WTW4|Q4WTW4_ASPFU', 'tr|A7ENW8|A7ENW8_SCLS1', 'sp|Q9UTN6|SNF21_SCHPO'
HOG_0434721_sub14048	'tr|Q4WTD4|Q4WTD4_ASPFU', 'tr|A7EN44|A7EN44_SCLS1', 'sp|P09880|TRNL_YEAST', 'tr|Q6C923|Q6C923_YARLI', 'sp|Q10313|TRNL_SCHPO'
HOG_0417134_sub11675	'tr|Q4WV62|Q4WV62_ASPFU', 'tr|A7ETH6|A7ETH6_SCLS1'
HOG_0417442_sub11133	'tr|Q4WAG8|Q4WAG8_ASPFU', 'tr|A7EBG8|A7EBG8_SCLS1'
HOG_0900988_sub12818	'tr|Q4WD66|Q4WD66_ASPFU', 'tr|A7ESY6|A7ESY6_SCLS1', 'sp|P32451|BIOB_YEAST', 'tr|Q6C903|Q6C903_YARLI', 'sp|O59778|BIOB_SCHPO'
HOG_0684167_sub10998	'tr|Q4X1R5|Q4X1R5_ASPFU', 'tr|A7E7J7|A7E7J7_SCLS1', 'sp|P47075|VTC4_YEAST', 'tr|Q6CCB1|Q6CCB1_YARLI', 'sp|P78810|VTC4_SCHPO'
HOG_0687065_sub12630	'tr|Q4WSH6|Q4WSH6_ASPFU', 'tr|A7F6V5|A7F6V5_SCLS1'
HOG_0429347_sub14122	'sp|Q4WI89|ATRR_ASPFU', 'tr|A7E5H7|A7E5H7_SCLS1'
